0235a27d;1;0,0560702
0235a27q;1;0,0560702
0235a27r;1;0,0560702
0235a27s;1;0,0560702
0235a296;1;0,0560702
0235a297;1;0,0560702
0235a298;1;0,0560702
0235a299;1;0,0560702
0235a29a;1;0,0560702
0235a29l;1;0,0560702
0235a29y;1;0,0560702
0235a300;1;0,0560702
0235a301;1;0,0560702
0235a31b;1;0,0560702
0235a31c;1;0,0560702
0235a31d;1;0,0560702
0235a31e;1;0,0560702
0235a31n;1;0,0560702
0235a31p;1;0,0560702
0235a31q;1;0,0560702
0235a31r;1;0,0560702
0235a31v;1;0,0560702
0235a31w;1;0,0560702
0235a31x;1;0,0560702
0235a320;1;0,0560702
0235a321;1;0,0560702
0235a322;1;0,0560702
0235a323;1;0,0560702
0235a324;1;0,0560702
0235a325;1;0,0560702
0235a326;1;0,0560702
0235a327;1;0,0560702
0235a328;1;0,0560702
0235a32b;1;0,0560702
0235a32e;1;0,0560702
0235a32g;1;0,0560702
0235a32x;1;0,0560702
0235a33r;1;0,0560702
0235a34b;1;0,0560702
0235a35j;1;0,0560702
0235a36n;1;0,0560702
0235a36q;1;0,0560702
0235a37t;1;0,0560702
0235a37u;1;0,0560702
0235a37x;1;0,0560702
0235a38k;1;0,0560702
0235a38l;1;0,0560702
0235a38m;1;0,0560702
0235a38n;1;0,0560702
0235a38p;1;0,0560702
0235a38q;1;0,0560702
0235a38r;1;0,0560702
0235a38v;1;0,0560702
0235a390;1;0,0560702
0235a391;1;0,0560702
0235a392;1;0,0560702
0235a393;1;0,0560702
0235a394;1;0,0560702
0235a395;1;0,0560702
0235a396;1;0,0560702
0235a397;1;0,0560702
0235a398;1;0,0560702
0235a39h;1;0,0560702
0235a41d;1;0,0560702
0235a42b;1;0,0560702
0235a42d;1;0,0560702
0235aa2m;1;0,0560702
025;26;0,2666075
02f;2;0,08886916
03;1;0,0560702
0303;2;0,08886916
0310;2;0,08886916
0311;2;0,08886916
0315;2;0,08886916
0321;2;0,08886916
03d;1;0,0560702
03e;1;0,0560702
03ikl;2;0,08886916
04;15;0,2242808
040;12;0,2074844
0401;4;0,130191
040e;1;0,0560702
0410;4;0,130191
0410ve;2;0,08886916
0415;4;0,130191
048a;2;0,08886916
049a;2;0,08886916
04ch;2;0,08886916
04cw;1;0,0560702
04d;2;0,08886916
04f;2;0,08886916
04kd;2;0,08886916
04nc;2;0,08886916
04r;1;0,0560702
04rd;2;0,08886916
04ur;1;0,0560702
05;7;0,1682106
050;1;0,0560702
05g300;2;0,08886916
05pd;1;0,0560702
06;18;0,2381821
064g;4;0,130191
06ec;32;0,2828402
07icb;6;0,157409
07ick;2;0,08886916
07icr;2;0,08886916
07imb;2;0,08886916
07imb05;2;0,08886916
07s;2;0,08886916
08;22;0,253637
0800eccp;1;0,0560702
0800m2m2saab;1;0,0560702
0800m2m2saabe;1;0,0560702
0800m2m2taab;1;0,0560702
0800m2m2taabe;1;0,0560702
0800s2s2saab;1;0,0560702
0800s2s2saabe;1;0,0560702
0800s2s2taab;1;0,0560702
0800s2s2taabe;1;0,0560702
0800saae;1;0,0560702
0800saap;1;0,0560702
0800t1t1saab;1;0,0560702
0800t1t1saabe;1;0,0560702
0800t1t1taab;1;0,0560702
0800t1t1taabe;1;0,0560702
0802saae;1;0,0560702
0802saap;1;0,0560702
080802o6o6tpephh;1;0,0560702
080802t6t6tpephh;1;0,0560702
080900t5t5tffbhh;1;0,0560702
080900t5t5tnebhh;1;0,0560702
081000t5t5tffuhb;1;0,0560702
081000t5t5tneuhb;1;0,0560702
081602o6o6tpephh;1;0,0560702
081602t6t6tpephh;1;0,0560702
0820vde;2;0,08886916
0852;10;0,193971
08asr;2;0,08886916
08ch;2;0,08886916
08hp;4;0,130191
08igm;2;0,08886916
08ikl;4;0,130191
08ish;2;0,08886916
08kd;2;0,08886916
08mp;3;0,1121404
08mpp;2;0,08886916
08nc;2;0,08886916
08p;6;0,157409
08pp;2;0,08886916
08rd;2;0,08886916
09;4;0,130191
0900m2ttsaab;1;0,0560702
0900m2ttsaabe;1;0,0560702
0900m2tttaab;1;0,0560702
0900m2tttaabe;1;0,0560702
0900mmm2saab;1;0,0560702
0900mmm2saabe;1;0,0560702
0900mmm2taab;1;0,0560702
0900mmm2taabe;1;0,0560702
0900mmm2tdau;1;0,0560702
0900nnm4tdau;1;0,0560702
0900s2ttsaab;1;0,0560702
0900s2ttsaabe;1;0,0560702
0900s2tttaab;1;0,0560702
0900s2tttaabe;1;0,0560702
0900vvm2saab;1;0,0560702
0900vvm2saabe;1;0,0560702
0900vvm2taab;1;0,0560702
0900vvm2taabe;1;0,0560702
0900vvm2tdau;1;0,0560702
0900zzz6saab;1;0,0560702
0900zzz6saabe;1;0,0560702
0900zzz6taab;1;0,0560702
0900zzz6taabe;1;0,0560702
09c;1;0,0560702
0a;3;0,1121404
0aa0;33;0,285255
0aa00;2;0,08886916
0aa01;4;0,130191
0aa1;4;0,130191
0aa12;2;0,08886916
0aa22;2;0,08886916
0aa31;4;0,130191
0aa32;2;0,08886916
0aa42;2;0,08886916
0aa52;2;0,08886916
0aa6;4;0,130191
0ab0;77;0,3524238
0ab6;4;0,130191
0ac0;6;0,157409
0ae02;1;0,0560702
0ap00;2;0,08886916
0ba0;16;0,2291849
0ba8;16;0,2291849
0fh;1;0,0560702
0i;12;0,2074844
0l;2;0,08886916
0s;3;0,1121404
0t;2;0,08886916
0ta0;6;0,157409
0tb0;6;0,157409
0tc0;2;0,08886916
0tp0;10;0,193971
0xa0;2;0,08886916
0xb0;2;0,08886916
1;540;0,5090885
10;196;0,42737
100;110;0,3809642
1000;140;0,4003161
10000;1;0,0560702
10000s;2;0,08886916
1000ac;2;0,08886916
1000c;3;0,1121404
1000c100;1;0,0560702
1000c1000;2;0,08886916
1000c100u;1;0,0560702
1000c50;1;0,0560702
1000c500;2;0,08886916
1000c50u;1;0,0560702
1000cp;2;0,08886916
1000d;3;0,1121404
1000e;1;0,0560702
1000g1;2;0,08886916
1000g4;2;0,08886916
1000m;1;0,0560702
1000n;4;0,130191
1000ng4;1;0,0560702
1000p;2;0,08886916
1000v;18;0,2381821
1000ve;1;0,0560702
1000w;1;0,0560702
1000x;4;0,130191
1000xm2;2;0,08886916
1000xm3;2;0,08886916
1001;18;0,2381821
1002;17;0,2338085
1004;3;0,1121404
1005;2;0,08886916
10050s;2;0,08886916
1005g1;2;0,08886916
1005m;1;0,0560702
1006;3;0,1121404
1007;4;0,130191
1007u;1;0,0560702
1009;1;0,0560702
100ae;1;0,0560702
100ap;5;0,1449394
100b;4;0,130191
100c;1;0,0560702
100c2f;2;0,08886916
100c4l;4;0,130191
100d;3;0,1121404
100e;3;0,1121404
100f;1;0,0560702
100gb;1;0,0560702
100gbe;5;0,1449394
100hn;2;0,08886916
100m;3;0,1121404
100udehcpu;2;0,08886916
100w;2;0,08886916
100wm;3;0,1121404
100z9d;1;0,0560702
101;18;0,2381821
1010;7;0,1682106
10100;2;0,08886916
10100e;2;0,08886916
10100f;2;0,08886916
10100l;2;0,08886916
10100lg3;2;0,08886916
10100t;2;0,08886916
10100te;2;0,08886916
10100y;2;0,08886916
101010;1;0,0560702
101020;2;0,08886916
10105;2;0,08886916
101050;1;0,0560702
10105f;2;0,08886916
10105t;2;0,08886916
1011;2;0,08886916
10110u;2;0,08886916
10110y;6;0,157409
1012;5;0,1449394
1013;6;0,157409
1014;2;0,08886916
1015;2;0,08886916
10150v;2;0,08886916
1017u;1;0,0560702
1018;2;0,08886916
1019;2;0,08886916
1019y;1;0,0560702
101eip;1;0,0560702
1020;15;0,2242808
10200h;2;0,08886916
10200v;2;0,08886916
102020;1;0,0560702
102050;1;0,0560702
1020e;1;0,0560702
1020m;1;0,0560702
1020mb;1;0,0560702
1021;4;0,130191
10210u;2;0,08886916
10210y;4;0,130191
1023;2;0,08886916
1024;3;0,1121404
1024746;2;0,08886916
1024747;2;0,08886916
1024748;2;0,08886916
1024921;2;0,08886916
1024d;1;0,0560702
1024tools;1;0,0560702
1025;3;0,1121404
10250v;2;0,08886916
1026;2;0,08886916
1029;2;0,08886916
103;2;0,08886916
1030;16;0,2291849
10300;2;0,08886916
10300h;2;0,08886916
10300t;2;0,08886916
10305;2;0,08886916
103050;1;0,0560702
10305t;2;0,08886916
1030g4;2;0,08886916
1030g7;2;0,08886916
1030ng7;1;0,0560702
1031;4;0,130191
10310u;2;0,08886916
10310y;4;0,130191
10320;2;0,08886916
10325;2;0,08886916
10350v;2;0,08886916
1035g1;2;0,08886916
1035g4;2;0,08886916
1035g7;2;0,08886916
1036;2;0,08886916
1037;2;0,08886916
1037u;1;0,0560702
1038ng7;2;0,08886916
104;5;0,1449394
1040;25;0,2635546
10400;3;0,1121404
10400f;2;0,08886916
10400h;2;0,08886916
10400t;2;0,08886916
104020;1;0,0560702
104050;1;0,0560702
1041;2;0,08886916
1043nd;2;0,08886916
1047ue;1;0,0560702
1048d;1;0,0560702
104g;1;0,0560702
105;3;0,1121404
1050;13;0,2134791
10500;7;0,1682106
105000;1;0,0560702
10500e;2;0,08886916
10500h;2;0,08886916
10500t;2;0,08886916
10500te;2;0,08886916
10504;2;0,08886916
10505;2;0,08886916
10508;4;0,130191
1050g3;2;0,08886916
10510u;2;0,08886916
10510y;4;0,130191
10512;2;0,08886916
1053ew;2;0,08886916
1055;2;0,08886916
1058;2;0,08886916
105s;4;0,130191
1060;17;0,2338085
10600;2;0,08886916
10600k;2;0,08886916
10600kf;2;0,08886916
10600t;2;0,08886916
1060g7;3;0,1121404
1060ng7;2;0,08886916
10610u;3;0,1121404
1065g7;3;0,1121404
1068ng7;3;0,1121404
107;2;0,08886916
1070;2;0,08886916
10700;4;0,130191
10700e;2;0,08886916
10700f;2;0,08886916
10700k;2;0,08886916
10700kf;2;0,08886916
10700t;2;0,08886916
10700te;2;0,08886916
10710u;2;0,08886916
10750h;2;0,08886916
1080;6;0,157409
10800;1;0,0560702
10808;1;0,0560702
1080p;13;0,2134791
10810u;2;0,08886916
1082ds;1;0,0560702
1085;3;0,1121404
10850h;3;0,1121404
10850k;2;0,08886916
10855;1;0,0560702
10855m;2;0,08886916
1086;1;0,0560702
1087;1;0,0560702
10870h;2;0,08886916
10875h;2;0,08886916
10885h;2;0,08886916
10885m;2;0,08886916
108d;1;0,0560702
108f;1;0,0560702
10900;2;0,08886916
10900e;2;0,08886916
10900f;2;0,08886916
10900k;2;0,08886916
10900kf;2;0,08886916
10900t;2;0,08886916
10900te;2;0,08886916
10900x;4;0,130191
10910;1;0,0560702
10920x;4;0,130191
10940x;4;0,130191
1094b;1;0,0560702
10980hk;2;0,08886916
10980xe;2;0,08886916
10are;2;0,08886916
10base;7;0,1682106
10c;2;0,08886916
10d;2;0,08886916
10dd1e;2;0,08886916
10dd2e;2;0,08886916
10dre;2;0,08886916
10e;2;0,08886916
10fp;2;0,08886916
10fpoe;1;0,0560702
10g;17;0,2338085
10gb;12;0,2074844
10gbe;1;0,0560702
10ge;8;0,1777383
10gx;3;0,1121404
10hp;2;0,08886916
10igm;4;0,130191
10k;2;0,08886916
10mg;2;0,08886916
10mp;8;0,1777383
10mpp;3;0,1121404
10p;13;0,2134791
10pp;2;0,08886916
10s;2;0,08886916
10sfp;3;0,1121404
10sz;4;0,130191
10va;2;0,08886916
10websocial;1;0,0560702
10x;1;0,0560702
11;134;0,3967985
110;21;0,2500412
1100;40;0,300399
11000;1;0,0560702
1100e;2;0,08886916
1100l;2;0,08886916
1100v;1;0,0560702
1101;5;0,1449394
1102;3;0,1121404
1104;2;0,08886916
1105;4;0,130191
11050;3;0,1121404
1105c;5;0,1449394
1109;5;0,1449394
110c;1;0,0560702
111;5;0,1449394
1110;3;0,1121404
11100b;1;0,0560702
11100he;2;0,08886916
111010;1;0,0560702
111020;1;0,0560702
1110g4;2;0,08886916
1111;3;0,1121404
1111x;3;0,1121404
1113;3;0,1121404
11150;2;0,08886916
11155mle;2;0,08886916
11155mre;2;0,08886916
1115g4;2;0,08886916
1115g4e;3;0,1121404
1115gre;3;0,1121404
1116;2;0,08886916
1117;4;0,130191
111g;1;0,0560702
111gw;1;0,0560702
111x;1;0,0560702
1120;8;0,1777383
1120e;1;0,0560702
1120g4;2;0,08886916
1120l;1;0,0560702
1121;2;0,08886916
1122;24;0,2603819
1125c;5;0,1449394
1125g4;2;0,08886916
11260h;2;0,08886916
1127;2;0,08886916
1129;2;0,08886916
112d;2;0,08886916
113;2;0,08886916
1130;2;0,08886916
11300h;3;0,1121404
1130g7;2;0,08886916
1130l;2;0,08886916
1131;1;0,0560702
1131a;2;0,08886916
11320h;2;0,08886916
1133a;1;0,0560702
1135g7;2;0,08886916
1136;2;0,08886916
1137;2;0,08886916
11370h;3;0,1121404
11375h;2;0,08886916
1139;2;0,08886916
11390h;2;0,08886916
114;7;0,1682106
1140;2;0,08886916
11400;2;0,08886916
11400f;2;0,08886916
11400h;2;0,08886916
11400t;2;0,08886916
1140e;1;0,0560702
1140g7;3;0,1121404
1145g7;2;0,08886916
1145g7e;3;0,1121404
1145gre;3;0,1121404
1149;2;0,08886916
1150;5;0,1449394
11500;4;0,130191
11500b;1;0,0560702
11500h;2;0,08886916
11500he;2;0,08886916
11500t;2;0,08886916
11501;2;0,08886916
11503;2;0,08886916
11506;2;0,08886916
1150e;1;0,0560702
1152;2;0,08886916
11555mle;2;0,08886916
11555mre;2;0,08886916
1155g7;2;0,08886916
1157;1;0,0560702
116;4;0,130191
1160;1;0,0560702
11600;2;0,08886916
11600h;2;0,08886916
11600k;2;0,08886916
11600kf;2;0,08886916
11600t;2;0,08886916
1160g7;2;0,08886916
1165g7;2;0,08886916
1166d;2;0,08886916
1166dhp;6;0,157409
1166dhp2;2;0,08886916
1166dhp3;2;0,08886916
1166dhp4;2;0,08886916
1166ds;2;0,08886916
1167gs2;2;0,08886916
1167gs2h;2;0,08886916
1167gst2;2;0,08886916
1167gst2a;2;0,08886916
1167gst2h;2;0,08886916
116a1;1;0,0560702
116t;1;0,0560702
11700;4;0,130191
11700b;1;0,0560702
11700f;2;0,08886916
11700k;2;0,08886916
11700kf;2;0,08886916
11700t;2;0,08886916
118;2;0,08886916
11800;2;0,08886916
11800h;2;0,08886916
1180g7;3;0,1121404
11850h;2;0,08886916
11850he;2;0,08886916
11855m;2;0,08886916
1185g7;2;0,08886916
1185g7e;3;0,1121404
1185gre;3;0,1121404
11865mld;1;0,0560702
11865mle;2;0,08886916
11865mre;2;0,08886916
11900;2;0,08886916
11900f;2;0,08886916
11900h;2;0,08886916
11900k;2;0,08886916
11900kb;1;0,0560702
11900kf;2;0,08886916
11900t;2;0,08886916
11950h;2;0,08886916
11955m;2;0,08886916
1195g7;2;0,08886916
11980hk;2;0,08886916
11ac;2;0,08886916
11ada05;2;0,08886916
11are;2;0,08886916
11ast;2;0,08886916
11ax;2;0,08886916
11b;1;0,0560702
11c;2;0,08886916
11d;1;0,0560702
11dd1e;2;0,08886916
11dd2e;2;0,08886916
11dre;2;0,08886916
11e;45;0,3097072
11i;2;0,08886916
11iap;2;0,08886916
11igl05;2;0,08886916
11ikb;2;0,08886916
11in1;1;0,0560702
11ish;2;0,08886916
11isk;4;0,130191
11k;2;0,08886916
11n;6;0,157409
11xiaoli;1;0,0560702
12;63;0,3364212
120;20;0,2462781
1200;60;0,3325376
12000;2;0,08886916
12000tl;2;0,08886916
12008;1;0,0560702
1200a;5;0,1449394
1200d;5;0,1449394
1200e;1;0,0560702
12012;1;0,0560702
12016;1;0,0560702
120s;2;0,08886916
120w;2;0,08886916
121;3;0,1121404
1210;2;0,08886916
12100;1;0,0560702
12100f;1;0,0560702
12100t;1;0,0560702
1211c;9;0,1862612
1212c;9;0,1862612
1212fc;6;0,157409
1214;1;0,0560702
1214c;9;0,1862612
1214fc;6;0,157409
1215;1;0,0560702
1215c;9;0,1862612
1215fc;6;0,157409
1217c;7;0,1682106
1220;16;0,2291849
12201;2;0,08886916
1220c;1;0,0560702
1220l;7;0,1682106
1220p;1;0,0560702
1221;1;0,0560702
1225;16;0,2291849
12250v;2;0,08886916
1226;5;0,1449394
122x;1;0,0560702
1230;17;0,2338085
12300;1;0,0560702
12300t;1;0,0560702
1230l;5;0,1449394
1231;5;0,1449394
1235;3;0,1121404
1235l;5;0,1449394
123scan;1;0,0560702
123scan2;1;0,0560702
1240;19;0,2423314
12400;2;0,08886916
12400f;1;0,0560702
12400t;1;0,0560702
12404;1;0,0560702
12406;1;0,0560702
1240b;1;0,0560702
1240l;9;0,1862612
1240p;1;0,0560702
1241;5;0,1449394
12410;1;0,0560702
12416;1;0,0560702
1242;6;0,157409
1243;16;0,2291849
1245;16;0,2291849
12450h;1;0,0560702
1246;5;0,1449394
1248;1;0,0560702
124d;2;0,08886916
1250;3;0,1121404
12500;9;0,1862612
12500e;2;0,08886916
12500h;1;0,0560702
12500t;1;0,0560702
12504;2;0,08886916
12508;3;0,1121404
12508e;5;0,1449394
1250e;2;0,08886916
1250p;3;0,1121404
1250te;2;0,08886916
12518;3;0,1121404
12518e;4;0,130191
1258l;3;0,1121404
1260;1;0,0560702
12600;1;0,0560702
12600h;1;0,0560702
12600k;1;0,0560702
12600kf;1;0,0560702
12600t;1;0,0560702
1260l;6;0,157409
1260p;1;0,0560702
12650h;1;0,0560702
1265l;12;0,2074844
1268l;9;0,1862612
1270;18;0,2381821
12700;1;0,0560702
12700f;1;0,0560702
12700h;1;0,0560702
12700k;1;0,0560702
12700kf;1;0,0560702
12700t;1;0,0560702
1270e;2;0,08886916
1270p;3;0,1121404
1270te;2;0,08886916
1271;5;0,1449394
1275;16;0,2291849
1275l;5;0,1449394
1276;5;0,1449394
1277;2;0,08886916
1278l;3;0,1121404
127acn;2;0,08886916
127v;4;0,130191
127x9;2;0,08886916
128;6;0,157409
1280;17;0,2338085
12800;3;0,1121404
12800h;1;0,0560702
1280p;1;0,0560702
1281;5;0,1449394
1285;12;0,2074844
1285l;8;0,1777383
1286;5;0,1449394
1286l;5;0,1449394
1288h;2;0,08886916
128g;28;0,272388
1290;7;0,1682106
12900;1;0,0560702
12900f;1;0,0560702
12900h;1;0,0560702
12900hk;1;0,0560702
12900k;1;0,0560702
12900kf;1;0,0560702
12900t;1;0,0560702
1290e;2;0,08886916
1290p;2;0,08886916
1290t;2;0,08886916
1290te;2;0,08886916
12are;6;0,157409
12b01;1;0,0560702
12c;14;0,2190601
12cz;8;0,1777383
12d;2;0,08886916
12dd1e;6;0,157409
12dd2e;6;0,157409
12dre;6;0,157409
12f;3;0,1121404
12ft;2;0,08886916
12g;4;0,130191
12ikb;11;0,2010096
12isk;4;0,130191
12m;4;0,130191
12mp;10;0,193971
12msc;8;0,1777383
12mst;8;0,1777383
12n;2;0,08886916
12np;1;0,0560702
12p;2;0,08886916
12pc;4;0,130191
12pd;1;0,0560702
12pmv;1;0,0560702
12pwr;1;0,0560702
12q;4;0,130191
12s;8;0,1777383
12s12p;2;0,08886916
12sd;2;0,08886916
12sz;8;0,1777383
12t;1;0,0560702
12tc;1;0,0560702
12tx;16;0,2291849
12x12f;2;0,08886916
12x48fd;3;0,1121404
12x48u;5;0,1449394
12x48uq;5;0,1449394
12x48ur;5;0,1449394
12x48uz;5;0,1449394
12xs;4;0,130191
12xt;1;0,0560702
12xx;1;0,0560702
12z16g;4;0,130191
12z20g;4;0,130191
13;98;0,3717093
130;32;0,2828402
1300;10;0,193971
1300d;2;0,08886916
1302;1;0,0560702
1302j;1;0,0560702
1305;6;0,157409
131;6;0,157409
1310;2;0,08886916
1320;4;0,130191
1321;2;0,08886916
1322;2;0,08886916
1330;3;0,1121404
135;1;0,0560702
1350;7;0,1682106
1350hw2;1;0,0560702
1350p;2;0,08886916
1353;2;0,08886916
1360;4;0,130191
1360u;2;0,08886916
1361;2;0,08886916
1362;2;0,08886916
1370;2;0,08886916
13700;1;0,0560702
1370p;2;0,08886916
1390;2;0,08886916
1390p;2;0,08886916
1390t;2;0,08886916
13api;2;0,08886916
13arr;2;0,08886916
13e;2;0,08886916
13enforme;1;0,0560702
13ikb;18;0,2381821
13ikbr;2;0,08886916
13imb;4;0,130191
13iml;14;0,2190601
13isk;5;0,1449394
13iwl;10;0,193971
13s;2;0,08886916
13t;4;0,130191
13w;1;0,0560702
14;104;0,3764691
140;8;0,1777383
1400;6;0,157409
1402g;2;0,08886916
14030;1;0,0560702
1405;2;0,08886916
14060;1;0,0560702
14080;1;0,0560702
140ac;1;0,0560702
140cpu31110;2;0,08886916
140cpu31110c;2;0,08886916
140cpu43412u;2;0,08886916
140cpu43412uc;2;0,08886916
140cpu65;2;0,08886916
140cpu65150;4;0,130191
140cpu65150c;4;0,130191
140cpu65160;4;0,130191
140cpu65160c;4;0,130191
140cpu65160s;2;0,08886916
140cpu65260;2;0,08886916
140cpu65260c;2;0,08886916
140cpu65860;2;0,08886916
140cpu65860c;2;0,08886916
140cpu67060;2;0,08886916
140cpu67160;2;0,08886916
140cpu67160s;2;0,08886916
140cpu67260;2;0,08886916
140cpu67261;2;0,08886916
140cpu67861;2;0,08886916
140cra;2;0,08886916
140cra312xxx;2;0,08886916
140l;2;0,08886916
140noc77101;2;0,08886916
140noc78000;2;0,08886916
140noc78100;4;0,130191
140noc78x00;1;0,0560702
140noe77101;4;0,130191
140noe77111;4;0,130191
140noe771x1;1;0,0560702
1410;5;0,1449394
1410d;1;0,0560702
141701;1;0,0560702
1420;4;0,130191
1428l;11;0,2010096
1430;1;0,0560702
1450;1;0,0560702
145ac;1;0,0560702
1467ghbk;2;0,08886916
1470;12;0,2074844
1470ui;2;0,08886916
14ada05;2;0,08886916
14alc05;2;0,08886916
14api;10;0,193971
14arr;12;0,2074844
14ast;17;0,2338085
14iap;1;0,0560702
14ibr;4;0,130191
14iby;2;0,08886916
14igl05;2;0,08886916
14igm;10;0,193971
14iil;12;0,2074844
14iil05;2;0,08886916
14ikb;53;0,3226777
14ikbr;12;0,2074844
14imb05;4;0,130191
14iml;8;0,1777383
14iob6;6;0,157409
14isk;16;0,2291849
14iwl;32;0,2828402
14kb;2;0,08886916
14m;4;0,130191
14mb05;2;0,08886916
14mr;4;0,130191
14mt;4;0,130191
14s;2;0,08886916
14t;6;0,157409
14t2s;1;0,0560702
14tx;12;0,2074844
14u;6;0,157409
15;181;0,4209636
150;17;0,2338085
1500;121;0,3886078
15000;1;0,0560702
15000tl;2;0,08886916
1500d;5;0,1449394
1500f;2;0,08886916
1500s;4;0,130191
1500t;4;0,130191
1500w;1;0,0560702
1501l;5;0,1449394
1501m;5;0,1449394
15030;1;0,0560702
15040;1;0,0560702
1504d;4;0,130191
1505;6;0,157409
1505l;8;0,1777383
1505m;7;0,1682106
15060;1;0,0560702
1507d;4;0,130191
1507s;4;0,130191
15080;1;0,0560702
1508s;4;0,130191
150a;2;0,08886916
150m;2;0,08886916
150n;2;0,08886916
150w;2;0,08886916
150zc4f;2;0,08886916
150ze2f;2;0,08886916
150zh2f;2;0,08886916
151;4;0,130191
1510;17;0,2338085
15100;1;0,0560702
1510p;2;0,08886916
1510sp;7;0,1682106
1511;8;0,1777383
1511c;6;0,157409
1511f;7;0,1682106
1511t;3;0,1121404
1511tf;3;0,1121404
15120;1;0,0560702
1512c;6;0,157409
1512sp;5;0,1449394
1512spf;1;0,0560702
1513;6;0,157409
1513f;6;0,157409
1513n;4;0,130191
1513pro;2;0,08886916
1513prof;1;0,0560702
1513r;2;0,08886916
1515;5;0,1449394
1515f;5;0,1449394
1515m;4;0,130191
1515r;2;0,08886916
