Id;AnfrageId;CPEId;Typ;ResultNr;LocalScore;GlobalScore;Created
180;44;745279;2;5;0,0009874918;0,09441511;2023-07-14 00:05:31.970
181;44;747676;1;0;0,001488095;0,1129336;2023-07-14 00:06:51.003
182;44;747667;1;1;0,001488095;0,1129336;2023-07-14 00:06:51.007
183;44;747678;1;2;0,001488095;0,1129336;2023-07-14 00:06:51.007
184;44;747670;1;3;0,001488095;0,1129336;2023-07-14 00:06:51.010
185;44;747671;1;4;0,001488095;0,1129336;2023-07-14 00:06:51.010
186;44;747672;1;5;0,001488095;0,1129336;2023-07-14 00:06:51.013
187;45;747002;3;0;0,04166667;0,1314521;2023-07-14 00:06:57.750
188;45;747009;3;1;0,04166667;0,1314521;2023-07-14 00:06:57.750
189;45;747007;3;2;0,04166667;0,1314521;2023-07-14 00:06:57.750
190;45;747012;3;3;0,04166667;0,1314521;2023-07-14 00:06:57.753
191;45;746999;3;4;0,04166667;0,1314521;2023-07-14 00:06:57.753
192;45;747003;3;5;0,04166667;0,1314521;2023-07-14 00:06:57.753
193;45;747002;2;0;0,001197605;0,1314521;2023-07-14 00:07:40.767
194;45;747342;2;1;0,001197605;0,1314521;2023-07-14 00:07:40.767
195;45;748171;2;2;0,001197605;0,1314521;2023-07-14 00:07:40.767
196;45;747668;2;3;0,001197605;0,1314521;2023-07-14 00:07:40.770
197;45;747669;2;4;0,001197605;0,1314521;2023-07-14 00:07:40.770
198;45;747040;2;5;0,001197605;0,1314521;2023-07-14 00:07:40.770
199;45;747002;1;0;0,04166667;0,1314521;2023-07-14 00:08:41.687
200;45;747009;1;1;0,04166667;0,1314521;2023-07-14 00:08:41.687
201;45;747007;1;2;0,04166667;0,1314521;2023-07-14 00:08:41.690
202;45;747012;1;3;0,04166667;0,1314521;2023-07-14 00:08:41.690
203;45;746999;1;4;0,04166667;0,1314521;2023-07-14 00:08:41.690
204;45;747003;1;5;0,04166667;0,1314521;2023-07-14 00:08:41.693
205;46;829379;3;0;0,05797102;0,6309296;2023-07-14 00:09:06.033
206;46;NULL;3;1;NULL;NULL;2023-07-14 00:09:06.050
207;46;829783;2;0;0,03726708;0,2153382;2023-07-14 00:09:51.730
208;46;829784;2;1;0,03726708;0,2153382;2023-07-14 00:09:51.733
209;46;829785;2;2;0,03726708;0,2153382;2023-07-14 00:09:51.737
210;46;829786;2;3;0,03726708;0,2153382;2023-07-14 00:09:51.737
211;46;825191;2;4;0,04347826;0,4999999;2023-07-14 00:09:51.737
212;46;825192;2;5;0,04347826;0,4999999;2023-07-14 00:09:51.740
213;46;NULL;1;0;NULL;NULL;2023-07-14 00:11:36.177
214;47;747672;3;0;0,001488095;0,1129336;2023-07-14 00:11:42.813
215;47;747670;3;1;0,001488095;0,1129336;2023-07-14 00:11:42.817
216;47;747671;3;2;0,001488095;0,1129336;2023-07-14 00:11:42.817
217;47;747667;3;3;0,001488095;0,1129336;2023-07-14 00:11:42.817
218;47;747676;3;4;0,001488095;0,1129336;2023-07-14 00:11:42.817
219;47;747678;3;5;0,001488095;0,1129336;2023-07-14 00:11:42.820
220;47;747672;2;0;8,75436E-07;0,1129336;2023-07-14 00:12:28.643
221;47;747740;2;1;8,75436E-07;0,1129336;2023-07-14 00:12:28.650
222;47;747882;2;2;8,75436E-07;0,1129336;2023-07-14 00:12:28.653
223;47;747939;2;3;8,75436E-07;0,1129336;2023-07-14 00:12:28.660
224;47;747009;2;4;0,0008865249;0,1314521;2023-07-14 00:12:28.663
225;47;747269;2;5;0,0008865249;0,1314521;2023-07-14 00:12:28.667
226;47;747672;1;0;0,001488095;0,1129336;2023-07-14 00:13:45.803
227;47;747670;1;1;0,001488095;0,1129336;2023-07-14 00:13:45.803
228;47;747671;1;2;0,001488095;0,1129336;2023-07-14 00:13:45.807
229;47;747667;1;3;0,001488095;0,1129336;2023-07-14 00:13:45.807
230;47;747676;1;4;0,001488095;0,1129336;2023-07-14 00:13:45.807
231;47;747678;1;5;0,001488095;0,1129336;2023-07-14 00:13:45.810
232;48;829773;3;0;0,01846154;0,2153382;2023-07-14 00:14:10.230
233;48;829774;3;1;0,01846154;0,2153382;2023-07-14 00:14:10.230
234;48;829775;3;2;0,01846154;0,2153382;2023-07-14 00:14:10.230
235;48;829776;3;3;0,01846154;0,2153382;2023-07-14 00:14:10.233
236;48;829777;3;4;0,01846154;0,2153382;2023-07-14 00:14:10.233
237;48;829778;3;5;0,01846154;0,2153382;2023-07-14 00:14:10.237
238;48;NULL;2;0;NULL;NULL;2023-07-14 00:14:55.450
239;48;NULL;1;0;NULL;NULL;2023-07-14 00:16:12.077
240;49;416046;3;0;9,756479E-05;0,1294009;2023-07-14 00:17:03.090
241;49;416047;3;1;9,756479E-05;0,1294009;2023-07-14 00:17:03.090
242;49;416048;3;2;9,756479E-05;0,1294009;2023-07-14 00:17:03.093
243;49;416049;3;3;9,756479E-05;0,1294009;2023-07-14 00:17:03.093
244;49;416050;3;4;9,756479E-05;0,1294009;2023-07-14 00:17:03.093
245;49;416051;3;5;9,756479E-05;0,1294009;2023-07-14 00:17:03.097
246;49;434678;2;0;0,009920635;0,1294009;2023-07-14 00:17:49.007
247;49;434679;2;1;0,009920635;0,1294009;2023-07-14 00:17:49.007
